05-09 17:17:50.989 127.0.0.1:54321       36666  #r thread INFO: ----- H2O started  -----
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO: GLM[dest=GLM_model_R_1494375469993_10, iter=0 lmb=.19E-1 obj=20.958 imp=.95E0 bdf=.47E2] Model Metrics Type: RegressionGLM
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  Description: N/A
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  model id: GLM_model_R_1494375469993_10
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  frame id: RTMP_sid_b6f6_45
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  MSE: 3.9094608
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  RMSE: 1.9772357
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  mean residual deviance: 3.9094608
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  mean absolute error: 1.4389735
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  root mean squared log error: NaN
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  null DOF: 61707.0
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  residual DOF: 61691.0
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  null deviance: 2.8270192E7
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  residual deviance: 241245.02
05-09 17:18:43.995 127.0.0.1:54321       36666  FJ-2-15   INFO:  AIC: 259288.38
05-09 17:18:43.996 127.0.0.1:54321       36666  FJ-1-9    INFO: Computing 4-fold cross-validation metrics.
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO: Model Metrics Type: RegressionGLM
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  Description: 4-fold cross-validation on training data (Metrics computed for combined holdout predictions)
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  model id: GLM_model_R_1494375469993_10
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  frame id: RTMP_sid_b6f6_45
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  MSE: 6.5364313
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  RMSE: 2.5566444
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  mean residual deviance: 6.5364313
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  mean absolute error: 1.8604393
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  root mean squared log error: NaN
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  null DOF: 61707.0
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  residual DOF: 61691.0
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  null deviance: 2.8270836E7
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  residual deviance: 403350.1
05-09 17:18:43.997 127.0.0.1:54321       36666  FJ-1-9    INFO:  AIC: 291005.78
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO: Cross-Validation Metrics Summary:
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:                         mean            sd  cv_1_valid  cv_2_valid  cv_3_valid  cv_4_valid
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:               mae   1.860474   0.017678676   1.8208604   1.8605633   1.8715774    1.888895
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:               mse   6.536712    0.12450812   6.2735515    6.496057   6.6296315   6.7476096
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:     null_deviance  7067709.0      73496.29   6898974.0   7116742.0   7076698.0   7178421.0
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:                r2  0.9857338  1.3005668E-4  0.98595214  0.98587817  0.98557466  0.98553014
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO: residual_deviance  100837.52     1809.5369    96913.82    100494.0   102083.07    103859.2
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:              rmse  2.5564663   0.024414621    2.504706   2.5487363   2.5748072   2.5976162
05-09 17:18:43.999 127.0.0.1:54321       36666  FJ-1-9    INFO:             rmsle        0.0           NaN         NaN         NaN         NaN         NaN
05-09 17:18:44.303 127.0.0.1:54321       36666  #8977-169 INFO: GET /3/Models/GLM_model_R_1494375469993_10, parms: {}
05-09 17:18:44.373 127.0.0.1:54321       36666  #8977-169 INFO: POST /4/Predictions/models/GLM_model_R_1494375469993_10/frames/test.hex, parms: {}
05-09 17:18:44.392 127.0.0.1:54321       36666  #8977-169 INFO: GET /3/Frames/predictions_81f6_GLM_model_R_1494375469993_10_on_test.hex, parms: {row_count=10}
05-09 17:18:44.412 127.0.0.1:54321       36666  #8977-169 INFO: GET /, parms: {}
05-09 17:18:44.417 127.0.0.1:54321       36666  #8977-169 INFO: GET /, parms: {}
05-09 17:18:44.427 127.0.0.1:54321       36666  #8977-169 INFO: GET /3/InitID, parms: {}
05-09 17:18:44.438 127.0.0.1:54321       36666  #8977-169 INFO: POST /99/Rapids, parms: {ast=(tmp= RTMP_sid_8b86_46 (cbind test.hex predictions_81f6_GLM_model_R_1494375469993_10_on_test.hex)), session_id=_sid_8b86}
05-09 17:18:46.023 127.0.0.1:54321       36666  #8977-169 INFO: POST /99/Rapids, parms: {ast=(rm RTMP_sid_b6f6_45), session_id=_sid_8b86}
05-09 17:18:46.079 127.0.0.1:54321       36666  #8977-169 INFO: GET /3/Frames/RTMP_sid_8b86_46, parms: {row_count=10}
05-09 17:18:46.112 127.0.0.1:54321       36666  #8977-169 INFO: GET /3/Frames/valid.hex, parms: {row_count=10}
05-09 17:18:46.143 127.0.0.1:54321       36666  #8977-169 INFO: GET /3/Frames/test.hex, parms: {row_count=10}
05-09 17:29:26.275 127.0.0.1:54321       36926  #r thread INFO: ----- H2O started  -----
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Build git branch: rel-turing
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Build git hash: 912599584db78b24b13c8f5f4669dd72aed1b684
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Build git describe: jenkins-rel-turing-7
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Build project version: 3.10.0.7 (latest version: unknown)
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Build age: 7 months and 19 days
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Built by: 'jenkins'
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Built on: '2016-09-19 23:29:27'
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: 
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: *** Your H2O version is too old! Please download the latest version unknown from http://h2o.ai/download/ ***
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: 
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Processed H2O arguments: [-name, sparkling-water-navdeepgill_1764180704, -ga_opt_out, -log_level, INFO, -baseport, 54321, -ip, 127.0.0.1, -log_dir, /Users/navdeepgill/Desktop/rsparkling/inst/examples/h2ologs]
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Java availableProcessors: 8
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Java heap totalMemory: 305.5 MB
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Java heap maxMemory: 910.5 MB
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Java version: Java 1.7.0_79 (from Oracle Corporation)
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: JVM launch parameters: [-Xmx1g, -XX:MaxPermSize=256m]
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: OS version: Mac OS X 10.11 (x86_64)
05-09 17:29:26.280 127.0.0.1:54321       36926  #r thread INFO: Machine physical memory: 16.00 GB
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: X-h2o-cluster-id: 1494376165132
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: User name: 'navdeepgill'
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: Opted out of sending usage metrics.
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: IPv6 stack selected: false
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: Possible IP Address: lo0 (lo0), fe80:0:0:0:0:0:0:1%1
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: Possible IP Address: lo0 (lo0), 0:0:0:0:0:0:0:1
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: Possible IP Address: lo0 (lo0), 127.0.0.1
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: Internal communication uses port: 54322
05-09 17:29:26.281 127.0.0.1:54321       36926  #r thread INFO: Listening for HTTP and REST traffic on http://127.0.0.1:54321/
05-09 17:29:26.311 127.0.0.1:54321       36926  #r thread INFO: H2O cloud name: 'sparkling-water-navdeepgill_1764180704' on /127.0.0.1:54321, discovery address /227.144.100.20:58256
05-09 17:29:26.311 127.0.0.1:54321       36926  #r thread INFO: If you have trouble connecting, try SSH tunneling from your local machine (e.g., via port 55555):
05-09 17:29:26.311 127.0.0.1:54321       36926  #r thread INFO:   1. Open a terminal and run 'ssh -L 55555:localhost:54321 navdeepgill@127.0.0.1'
05-09 17:29:26.311 127.0.0.1:54321       36926  #r thread INFO:   2. Point your browser to http://localhost:55555
05-09 17:29:26.311 127.0.0.1:54321       36926  #r thread INFO: Log dir: '/Users/navdeepgill/Desktop/rsparkling/inst/examples/h2ologs'
05-09 17:29:26.311 127.0.0.1:54321       36926  #r thread INFO: Cur dir: '/Users/navdeepgill/Desktop/rsparkling/inst/examples'
05-09 17:29:26.317 127.0.0.1:54321       36926  #r thread INFO: HDFS subsystem successfully initialized
05-09 17:29:26.321 127.0.0.1:54321       36926  #r thread INFO: S3 subsystem successfully initialized
05-09 17:29:26.321 127.0.0.1:54321       36926  #r thread INFO: Flow dir: '/Users/navdeepgill/h2oflows'
05-09 17:29:26.330 127.0.0.1:54321       36926  #r thread INFO: Cloud of size 1 formed [/127.0.0.1:54321]
05-09 17:29:26.351 127.0.0.1:54321       36926  #r thread INFO: Registered parsers: [GUESS, ARFF, XLS, SVMLight, CSV]
05-09 17:29:26.351 127.0.0.1:54321       36926  #r thread INFO: Registered 0 extensions in: 454mS
05-09 17:29:26.703 127.0.0.1:54321       36926  #r thread INFO: Registered: 129 REST APIs in: 352mS
05-09 17:29:26.703 127.0.0.1:54321       36926  #r thread INFO: 
05-09 17:29:26.703 127.0.0.1:54321       36926  #r thread INFO: Open H2O Flow in your web browser: http://127.0.0.1:54321
05-09 17:29:26.703 127.0.0.1:54321       36926  #r thread INFO: 
05-09 17:29:34.451 127.0.0.1:54321       36926  #roup-2-2 INFO: Registered: 204 schemas in 478ms
05-09 17:29:34.495 127.0.0.1:54321       36926  #9143-107 INFO: GET /, parms: {}
05-09 17:29:34.510 127.0.0.1:54321       36926  #9143-108 INFO: GET /, parms: {}
05-09 17:29:34.576 127.0.0.1:54321       36926  #9143-110 INFO: GET /3/InitID, parms: {}
05-09 17:29:34.577 127.0.0.1:54321       36926  #9143-110 INFO: Locking cloud to new members, because water.api.schemas3.InitIDV3
05-09 17:29:44.574 127.0.0.1:54321       36926  #9143-111 INFO: GET /, parms: {}
05-09 17:29:44.579 127.0.0.1:54321       36926  #9143-112 INFO: GET /, parms: {}
05-09 17:29:44.593 127.0.0.1:54321       36926  #9143-107 INFO: GET /3/InitID, parms: {}
05-09 17:29:44.830 127.0.0.1:54321       36926  #9143-108 INFO: GET /flow/index.html, parms: {}
05-09 17:29:44.830 127.0.0.1:54321       36926  #9143-108 INFO: Trying to load resource /flow/index.html via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.830 127.0.0.1:54321       36926  #9143-108 INFO: Trying to load resource /flow/index.html via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.842 127.0.0.1:54321       36926  #9143-108 INFO: Trying to load resource /flow/css/flow-lib.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.842 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/css/flow.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.842 127.0.0.1:54321       36926  #9143-110 INFO: Trying to load resource /flow/css/scala-editor.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.843 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/css/flow.css via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.843 127.0.0.1:54321       36926  #9143-110 INFO: Trying to load resource /flow/css/scala-editor.css via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.843 127.0.0.1:54321       36926  #9143-108 INFO: Trying to load resource /flow/css/flow-lib.css via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.844 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/custom/custom.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.844 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/custom/custom.css via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.846 127.0.0.1:54321       36926  #9143-113 INFO: Trying to load resource /flow/js/flow.js via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.846 127.0.0.1:54321       36926  #9143-112 INFO: Trying to load resource /flow/js/flow-lib.js via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.846 127.0.0.1:54321       36926  #9143-113 INFO: Trying to load resource /flow/js/flow.js via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.846 127.0.0.1:54321       36926  #9143-112 INFO: Trying to load resource /flow/js/flow-lib.js via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.899 127.0.0.1:54321       36926  #9143-113 INFO: GET /flow/fonts/Lato-Regular.woff2, parms: {}
05-09 17:29:44.899 127.0.0.1:54321       36926  #9143-113 INFO: Trying to load resource /flow/fonts/Lato-Regular.woff2 via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.899 127.0.0.1:54321       36926  #9143-108 INFO: GET /flow/fonts/fontawesome-webfont.woff, parms: {v=4.2.0}
05-09 17:29:44.899 127.0.0.1:54321       36926  #9143-108 INFO: Trying to load resource /flow/fonts/fontawesome-webfont.woff via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.899 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/img/h2o.png via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.899 127.0.0.1:54321       36926  #9143-109 INFO: GET /flow/fonts/SourceCodePro-Regular.ttf.woff2, parms: {}
05-09 17:29:44.900 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/fonts/SourceCodePro-Regular.ttf.woff2 via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:44.900 127.0.0.1:54321       36926  #9143-113 INFO: Trying to load resource /flow/fonts/Lato-Regular.woff2 via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.900 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/img/h2o.png via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.900 127.0.0.1:54321       36926  #9143-108 INFO: Trying to load resource /flow/fonts/fontawesome-webfont.woff via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:44.922 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/fonts/SourceCodePro-Regular.ttf.woff2 via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:45.265 127.0.0.1:54321       36926  #9143-112 INFO: GET /3/Metadata/endpoints, parms: {}
05-09 17:29:45.573 127.0.0.1:54321       36926  #9143-112 INFO: GET /3/NodePersistentStorage/notebook, parms: {}
05-09 17:29:45.573 127.0.0.1:54321       36926  #9143-113 INFO: GET /3/NodePersistentStorage/categories/environment/names/clips/exists, parms: {}
05-09 17:29:45.573 127.0.0.1:54321       36926  #9143-109 INFO: GET /flow/help/catalog.json, parms: {}
05-09 17:29:45.573 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/help/catalog.json via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:45.573 127.0.0.1:54321       36926  #9143-108 INFO: GET /3/About, parms: {}
05-09 17:29:45.574 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/help/catalog.json via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:45.577 127.0.0.1:54321       36926  #9143-111 INFO: GET /3/ModelBuilders, parms: {}
05-09 17:29:45.577 127.0.0.1:54321       36926  #9143-110 INFO: POST /3/scalaint, parms: {}
05-09 17:29:45.580 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/img/h2o-flow.png via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:45.581 127.0.0.1:54321       36926  #9143-109 INFO: Trying to load resource /flow/img/h2o-flow.png via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:45.613 127.0.0.1:54321       36926  #9143-112 INFO: GET /3/NodePersistentStorage/environment/clips, parms: {}
05-09 17:29:45.660 127.0.0.1:54321       36926  #9143-111 INFO: GET /flow/fonts/Lato-Italic.woff2, parms: {}
05-09 17:29:45.660 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/fonts/Lato-Italic.woff2 via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:45.661 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/fonts/Lato-Italic.woff2 via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 17:29:48.450 127.0.0.1:54321       36926  #9143-111 INFO: GET /flow/fonts/SourceCodePro-It.ttf.woff2, parms: {}
05-09 17:29:48.450 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/fonts/SourceCodePro-It.ttf.woff2 via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 17:29:48.450 127.0.0.1:54321       36926  #9143-111 INFO: Trying to load resource /flow/fonts/SourceCodePro-It.ttf.woff2 via classloader org.apache.spark.util.MutableURLClassLoader@65e55bd1
05-09 19:18:50.067 127.0.0.1:54321       38436  #r thread INFO: ----- H2O started  -----
05-09 19:18:50.073 127.0.0.1:54321       38436  #r thread INFO: Build git branch: rel-turing
05-09 19:18:50.073 127.0.0.1:54321       38436  #r thread INFO: Build git hash: 912599584db78b24b13c8f5f4669dd72aed1b684
05-09 19:18:50.073 127.0.0.1:54321       38436  #r thread INFO: Build git describe: jenkins-rel-turing-7
05-09 19:18:50.073 127.0.0.1:54321       38436  #r thread INFO: Build project version: 3.10.0.7 (latest version: 3.10.4.7)
05-09 19:18:50.073 127.0.0.1:54321       38436  #r thread INFO: Build age: 7 months and 19 days
05-09 19:18:50.073 127.0.0.1:54321       38436  #r thread INFO: Built by: 'jenkins'
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Built on: '2016-09-19 23:29:27'
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: 
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: *** Your H2O version is too old! Please download the latest version 3.10.4.7 from http://h2o.ai/download/ ***
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: 
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Processed H2O arguments: [-name, sparkling-water-navdeepgill_-1161420369, -ga_opt_out, -log_level, INFO, -baseport, 54321, -ip, 127.0.0.1, -log_dir, /Users/navdeepgill/Desktop/rsparkling/inst/examples/h2ologs]
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Java availableProcessors: 8
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Java heap totalMemory: 308.5 MB
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Java heap maxMemory: 910.5 MB
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Java version: Java 1.7.0_79 (from Oracle Corporation)
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: JVM launch parameters: [-Xmx1g, -XX:MaxPermSize=256m]
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: OS version: Mac OS X 10.11 (x86_64)
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Machine physical memory: 16.00 GB
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: X-h2o-cluster-id: 1494382728009
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: User name: 'navdeepgill'
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Opted out of sending usage metrics.
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: IPv6 stack selected: false
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Network address/interface is not reachable in 150ms: /fe80:0:0:0:f8e9:7eff:fefa:d6c4%9/name:awdl0 (awdl0)
05-09 19:18:50.074 127.0.0.1:54321       38436  #r thread INFO: Possible IP Address: en0 (en0), fe80:0:0:0:aebc:32ff:feb4:4307%4
05-09 19:18:50.075 127.0.0.1:54321       38436  #r thread INFO: Possible IP Address: en0 (en0), 192.168.1.162
05-09 19:18:50.075 127.0.0.1:54321       38436  #r thread INFO: Possible IP Address: lo0 (lo0), fe80:0:0:0:0:0:0:1%1
05-09 19:18:50.075 127.0.0.1:54321       38436  #r thread INFO: Possible IP Address: lo0 (lo0), 0:0:0:0:0:0:0:1
05-09 19:18:50.075 127.0.0.1:54321       38436  #r thread INFO: Possible IP Address: lo0 (lo0), 127.0.0.1
05-09 19:18:50.075 127.0.0.1:54321       38436  #r thread INFO: Internal communication uses port: 54322
05-09 19:18:50.075 127.0.0.1:54321       38436  #r thread INFO: Listening for HTTP and REST traffic on http://127.0.0.1:54321/
05-09 19:18:50.105 127.0.0.1:54321       38436  #r thread INFO: H2O cloud name: 'sparkling-water-navdeepgill_-1161420369' on /127.0.0.1:54321, discovery address /236.226.133.14:60642
05-09 19:18:50.105 127.0.0.1:54321       38436  #r thread INFO: If you have trouble connecting, try SSH tunneling from your local machine (e.g., via port 55555):
05-09 19:18:50.105 127.0.0.1:54321       38436  #r thread INFO:   1. Open a terminal and run 'ssh -L 55555:localhost:54321 navdeepgill@127.0.0.1'
05-09 19:18:50.105 127.0.0.1:54321       38436  #r thread INFO:   2. Point your browser to http://localhost:55555
05-09 19:18:50.105 127.0.0.1:54321       38436  #r thread INFO: Log dir: '/Users/navdeepgill/Desktop/rsparkling/inst/examples/h2ologs'
05-09 19:18:50.105 127.0.0.1:54321       38436  #r thread INFO: Cur dir: '/Users/navdeepgill/Desktop/rsparkling/inst/examples'
05-09 19:18:50.111 127.0.0.1:54321       38436  #r thread INFO: HDFS subsystem successfully initialized
05-09 19:18:50.118 127.0.0.1:54321       38436  #r thread INFO: S3 subsystem successfully initialized
05-09 19:18:50.118 127.0.0.1:54321       38436  #r thread INFO: Flow dir: '/Users/navdeepgill/h2oflows'
05-09 19:18:50.128 127.0.0.1:54321       38436  #r thread INFO: Cloud of size 1 formed [/127.0.0.1:54321]
05-09 19:18:50.150 127.0.0.1:54321       38436  #r thread INFO: Registered parsers: [GUESS, ARFF, XLS, SVMLight, CSV]
05-09 19:18:50.150 127.0.0.1:54321       38436  #r thread INFO: Registered 0 extensions in: 473mS
05-09 19:18:50.481 127.0.0.1:54321       38436  #r thread INFO: Registered: 129 REST APIs in: 331mS
05-09 19:18:50.481 127.0.0.1:54321       38436  #r thread INFO: 
05-09 19:18:50.481 127.0.0.1:54321       38436  #r thread INFO: Open H2O Flow in your web browser: http://127.0.0.1:54321
05-09 19:18:50.481 127.0.0.1:54321       38436  #r thread INFO: 
05-09 19:18:58.502 127.0.0.1:54321       38436  #roup-2-2 INFO: Registered: 204 schemas in 462ms
05-09 19:18:58.545 127.0.0.1:54321       38436  #8840-108 INFO: GET /, parms: {}
05-09 19:18:58.555 127.0.0.1:54321       38436  #8840-109 INFO: GET /, parms: {}
05-09 19:18:58.622 127.0.0.1:54321       38436  #8840-111 INFO: GET /3/InitID, parms: {}
05-09 19:18:58.623 127.0.0.1:54321       38436  #8840-111 INFO: Locking cloud to new members, because water.api.schemas3.InitIDV3
05-09 19:19:29.827 127.0.0.1:54321       38436  #8840-112 INFO: GET /, parms: {}
05-09 19:19:29.833 127.0.0.1:54321       38436  #8840-113 INFO: GET /, parms: {}
05-09 19:19:29.845 127.0.0.1:54321       38436  #8840-108 INFO: GET /3/InitID, parms: {}
05-09 19:19:30.033 127.0.0.1:54321       38436  #8840-109 INFO: GET /flow/index.html, parms: {}
05-09 19:19:30.033 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/index.html via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.034 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/index.html via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.053 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/css/flow-lib.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.054 127.0.0.1:54321       38436  #8840-109 INFO: Trying to load resource /flow/css/flow-lib.css via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.057 127.0.0.1:54321       38436  #8840-111 INFO: Trying to load resource /flow/css/scala-editor.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.053 127.0.0.1:54321       38436  #8840-110 INFO: Trying to load resource /flow/css/flow.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.059 127.0.0.1:54321       38436  #8840-111 INFO: Trying to load resource /flow/css/scala-editor.css via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.060 127.0.0.1:54321       38436  #8840-110 INFO: Trying to load resource /flow/css/flow.css via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.063 127.0.0.1:54321       38436  #8840-112 INFO: Trying to load resource /flow/custom/custom.css via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.064 127.0.0.1:54321       38436  #8840-112 INFO: Trying to load resource /flow/custom/custom.css via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
05-09 19:19:30.066 127.0.0.1:54321       38436  #8840-113 INFO: Trying to load resource /flow/js/flow-lib.js via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.066 127.0.0.1:54321       38436  #8840-114 INFO: Trying to load resource /flow/js/flow.js via classloader sun.misc.Launcher$AppClassLoader@60dbf04d
05-09 19:19:30.067 127.0.0.1:54321       38436  #8840-113 INFO: Trying to load resource /flow/js/flow-lib.js via classloader org.apache.spark.util.MutableURLClassLoader@20b5a08d
